date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:27:50	21817/21817	---MC-	200	added ('OK')	text/html	date:Thu,%2018%20Aug%202022%2009:27:53%20GMT	https://ragnarok-origin.com/GameIntro/AreaProntera	F:/ragnarok-origin.com/ragnarok-origin.com/ragnarok-origin.com/GameIntro/AreaProntera.html	(from https://ragnarok-origin.com/GameIntro/AreaAldebaran)
16:27:50	23040/23040	---MC-	200	added ('OK')	text/html	date:Thu,%2018%20Aug%202022%2009:27:53%20GMT	https://ragnarok-origin.com/GameIntro/AreaPayon	F:/ragnarok-origin.com/ragnarok-origin.com/ragnarok-origin.com/GameIntro/AreaPayon.html	(from https://ragnarok-origin.com/GameIntro/AreaAldebaran)
16:27:51	20170/20170	---MC-	200	added ('OK')	text/html	date:Thu,%2018%20Aug%202022%2009:27:53%20GMT	https://ragnarok-origin.com/GameIntro/AreaAlberta	F:/ragnarok-origin.com/ragnarok-origin.com/ragnarok-origin.com/GameIntro/AreaAlberta.html	(from https://ragnarok-origin.com/GameIntro/AreaAldebaran)
16:27:51	24398/24398	---M--	200	added ('OK')	image/png	etag:%2284be1a55076497e2a3cd1028220f8b6e%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/leaves1.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/leaves1.png	(from https://ragnarok-origin.com/GameIntro/AreaAldebaran)
16:27:51	14586/14586	---M--	200	added ('OK')	image/png	etag:%2231cc2649b8213772195618e189cf834c%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/leaves2.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/leaves2.png	(from https://ragnarok-origin.com/GameIntro/AreaAldebaran)
16:27:52	10252/10252	---M--	200	added ('OK')	image/png	etag:%22882809067d8b7c5f223630f94c3ad637%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/leaves3.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver4/leaves3.png	(from https://ragnarok-origin.com/GameIntro/AreaAldebaran)
16:27:52	17216/17216	---MC-	200	added ('OK')	text/html	date:Thu,%2018%20Aug%202022%2009:27:55%20GMT	https://ragnarok-origin.com/GameIntro/GameGuideDetail/27	F:/ragnarok-origin.com/ragnarok-origin.com/ragnarok-origin.com/GameIntro/GameGuideDetail/27.html	(from https://ragnarok-origin.com/GameIntro/GameGuide)
16:27:52	18363/18363	---MC-	200	added ('OK')	text/html	date:Thu,%2018%20Aug%202022%2009:27:55%20GMT	https://ragnarok-origin.com/GameIntro/GameGuideDetail/26	F:/ragnarok-origin.com/ragnarok-origin.com/ragnarok-origin.com/GameIntro/GameGuideDetail/26.html	(from https://ragnarok-origin.com/GameIntro/GameGuide)
16:27:52	23901/23901	---MC-	200	added ('OK')	text/html	date:Thu,%2018%20Aug%202022%2009:27:55%20GMT	https://ragnarok-origin.com/GameIntro/GameGuideDetail/25	F:/ragnarok-origin.com/ragnarok-origin.com/ragnarok-origin.com/GameIntro/GameGuideDetail/25.html	(from https://ragnarok-origin.com/GameIntro/GameGuide)
16:27:53	19048/19048	---MC-	200	added ('OK')	text/html	date:Thu,%2018%20Aug%202022%2009:27:55%20GMT	https://ragnarok-origin.com/GameIntro/GameGuideDetail/24	F:/ragnarok-origin.com/ragnarok-origin.com/ragnarok-origin.com/GameIntro/GameGuideDetail/24.html	(from https://ragnarok-origin.com/GameIntro/GameGuide)
16:27:53	16653/16653	---MC-	200	added ('OK')	text/html	date:Thu,%2018%20Aug%202022%2009:27:56%20GMT	https://ragnarok-origin.com/GameIntro/GameGuideDetail/23	F:/ragnarok-origin.com/ragnarok-origin.com/ragnarok-origin.com/GameIntro/GameGuideDetail/23.html	(from https://ragnarok-origin.com/GameIntro/GameGuide)
16:27:53	18231/18231	---MC-	200	added ('OK')	text/html	date:Thu,%2018%20Aug%202022%2009:27:56%20GMT	https://ragnarok-origin.com/GameIntro/GameGuideDetail/22	F:/ragnarok-origin.com/ragnarok-origin.com/ragnarok-origin.com/GameIntro/GameGuideDetail/22.html	(from https://ragnarok-origin.com/GameIntro/GameGuide)
16:27:53	19252/19252	---MC-	200	added ('OK')	text/html	date:Thu,%2018%20Aug%202022%2009:27:56%20GMT	https://ragnarok-origin.com/GameIntro/GameGuideDetail/21	F:/ragnarok-origin.com/ragnarok-origin.com/ragnarok-origin.com/GameIntro/GameGuideDetail/21.html	(from https://ragnarok-origin.com/GameIntro/GameGuide)
16:27:54	17007/17007	---MC-	200	added ('OK')	text/html	date:Thu,%2018%20Aug%202022%2009:27:56%20GMT	https://ragnarok-origin.com/GameIntro/GameGuideDetail/20	F:/ragnarok-origin.com/ragnarok-origin.com/ragnarok-origin.com/GameIntro/GameGuideDetail/20.html	(from https://ragnarok-origin.com/GameIntro/GameGuide)
16:27:54	18599/18599	---MC-	200	added ('OK')	text/html	date:Thu,%2018%20Aug%202022%2009:27:57%20GMT	https://ragnarok-origin.com/GameIntro/GameGuideDetail/19	F:/ragnarok-origin.com/ragnarok-origin.com/ragnarok-origin.com/GameIntro/GameGuideDetail/19.html	(from https://ragnarok-origin.com/GameIntro/GameGuide)
16:27:54	19512/19512	---MC-	200	added ('OK')	text/html	date:Thu,%2018%20Aug%202022%2009:27:57%20GMT	https://ragnarok-origin.com/GameIntro/GameGuideDetail/18	F:/ragnarok-origin.com/ragnarok-origin.com/ragnarok-origin.com/GameIntro/GameGuideDetail/18.html	(from https://ragnarok-origin.com/GameIntro/GameGuide)
16:27:54	18954/18954	---MC-	200	added ('OK')	text/html	date:Thu,%2018%20Aug%202022%2009:27:57%20GMT	https://ragnarok-origin.com/GameIntro/GameGuide?page=1	F:/ragnarok-origin.com/ragnarok-origin.com/ragnarok-origin.com/GameIntro/GameGuide2679.html	(from https://ragnarok-origin.com/GameIntro/GameGuide)
16:27:55	19083/19083	---MC-	200	added ('OK')	text/html	date:Thu,%2018%20Aug%202022%2009:27:57%20GMT	https://ragnarok-origin.com/GameIntro/GameGuide?page=2	F:/ragnarok-origin.com/ragnarok-origin.com/ragnarok-origin.com/GameIntro/GameGuide4658.html	(from https://ragnarok-origin.com/GameIntro/GameGuide)
16:27:55	17764/17764	---MC-	200	added ('OK')	text/html	date:Thu,%2018%20Aug%202022%2009:27:58%20GMT	https://ragnarok-origin.com/GameIntro/GameGuide?page=3	F:/ragnarok-origin.com/ragnarok-origin.com/ragnarok-origin.com/GameIntro/GameGuide9ba9.html	(from https://ragnarok-origin.com/GameIntro/GameGuide)
16:27:56	2121/2121	---M--	200	added ('OK')	text/css	etag:%2214b7a7f1daad0418b56e38364adb713e%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/faq.css?v=21111501	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/faq5b22.css	(from https://ragnarok-origin.com/Support/Faq)
16:27:56	68366/68366	---M--	200	added ('OK')	image/jpeg	etag:%225b7d53864867d188c5e3dade7a62af92%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_faq2.jpg	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_faq2.jpg	(from https://ragnarok-origin.com/Support/Faq)
16:27:57	524965/524965	---M--	200	added ('OK')	image/jpeg	etag:%228364f5e726902db1091537550c5cebd8%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/bg_mainMorning.jpg	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/bg_mainMorning.jpg	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:27:57	98049/98049	---M--	200	added ('OK')	image/jpeg	etag:%22fc33dffbef51970e849bd90f04b31d86%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_faq1.jpg	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/gameIntro/img_faq1.jpg	(from https://ragnarok-origin.com/Support/Faq)
16:27:57	1667572/1667572	---M--	200	added ('OK')	image/png	etag:%22496add7d49d036bebb2e0773e06a1dbc%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/water_01_morning.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/water_01_morning.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:27:57	983048/983048	---M--	200	added ('OK')	image/png	etag:%22c1ef59875bb02e3290af39705aa1d483%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_waterUnder_morning.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_waterUnder_morning.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:27:58	2244166/2244166	---M--	200	added ('OK')	image/png	etag:%223a659b3309cc0801567537045e25b1fd%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/water_02_afternoon.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/water_02_afternoon.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:27:58	679891/679891	---M--	200	added ('OK')	image/png	etag:%22dfac45749c5d86caef9176fc374c8b53%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_waterUnder_afternoon.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_waterUnder_afternoon.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:27:58	750264/750264	---M--	200	added ('OK')	image/jpeg	etag:%229ce12164c0c65001230ae63d91b12f2e%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/bg_mainAfternoon.jpg	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/bg_mainAfternoon.jpg	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:27:59	431131/431131	---M--	200	added ('OK')	image/jpeg	etag:%22b02c702d05e81ab789b2d748031a807d%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/bg_mainEvening.jpg	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/bg_mainEvening.jpg	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:27:59	1679339/1679339	---M--	200	added ('OK')	image/png	etag:%226ec0f61b31695a5d6f13018729ccfbe9%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/water_03_evening.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/water_03_evening.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:27:59	49799/49799	---M--	200	added ('OK')	image/png	etag:%22e01ddad3ef7d4f0929cd06fd3497c07e%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_windmill.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_windmill.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:28:00	1060362/1060362	---M--	200	added ('OK')	image/png	etag:%22279882661764665262284e96823a02f3%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_waterUnder_evening.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_waterUnder_evening.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:28:00	113957/113957	---M--	200	added ('OK')	image/png	etag:%222b278da5a750893b1742f0deae67226f%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_water.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_water.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:28:00	174370/174370	---M--	200	added ('OK')	image/png	etag:%223fa6ddc7a689e1ef1e158c065e2cf6ae%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_waterUnder.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_waterUnder.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:28:00	60993/60993	---M--	200	added ('OK')	image/png	etag:%220b01d095cb064f72248dd02112d8ea19%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_water_night.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_water_night.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:28:00	61127/61127	---M--	200	added ('OK')	image/png	etag:%226a9595940abb125032129f6e70c523f0%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_duck.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_duck.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:28:01	3656/3656	---M--	200	added ('OK')	image/png	etag:%22f98e0979089db7a203c7ba6eba215cf1%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_clock.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_clock.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:28:01	3455/3455	---M--	200	added ('OK')	image/png	etag:%22c7be38a0920e701d1cf9038822cbd66d%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_clock_night.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_clock_night.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:28:02	6596/6596	---M--	200	added ('OK')	image/png	etag:%22a37951c6e76cb1e744f2608d1636b109%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/even_leftWin0.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/even_leftWin0.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:28:02	1591/1591	---M--	200	added ('OK')	image/png	etag:%221724043ad5a7f1b8d0e0bee60f3d432f%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/even_leftWin1.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/even_leftWin1.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:28:02	5539/5539	---M--	200	added ('OK')	image/png	etag:%225e7efe999c1fe68c1561adacab1f71e9%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/even_leftWin2.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/even_leftWin2.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:28:03	1868/1868	---M--	200	added ('OK')	image/png	etag:%22d30fc3c50a740ce9bedddf60351e4861%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/even_leftWin3.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/even_leftWin3.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:28:03	1525/1525	---M--	200	added ('OK')	image/png	etag:%22d0a4ff6be53c8ce9bf535de7c48f11f9%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/even_leftWin3_1.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/even_leftWin3_1.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:28:03	2553/2553	---M--	200	added ('OK')	image/png	etag:%22d07a26600e59f77f860567565c567397%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/even_leftWin4.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/even_leftWin4.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:28:04	2395/2395	---M--	200	added ('OK')	image/png	etag:%22b12cb97ccaf3dafa12be8897e4da170b%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/even_leftWin5.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/even_leftWin5.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:28:04	1458/1458	---M--	200	added ('OK')	image/png	etag:%226fe5bb35489e4a9c7c013a46a0270ac0%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/even_leftWin6.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/even_leftWin6.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:28:04	1280/1280	---M--	200	added ('OK')	image/png	etag:%22c85a4077067639b28f74c01beae68635%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/even_leftWin7.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/even_leftWin7.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:28:05	2094/2094	---M--	200	added ('OK')	image/png	etag:%228508aece9174d03bb751a14423c9edb5%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/even_leftWin8.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/even_leftWin8.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:28:05	130300/130300	---M--	200	added ('OK')	image/png	etag:%226c833cb52dbfe3f67543190ec7828932%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_light0.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_light0.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:28:06	105708/105708	---M--	200	added ('OK')	image/png	etag:%2215aa5965a464a8cf884720929eea0ec0%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_light1.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_light1.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:28:06	7604/7604	---M--	200	added ('OK')	image/png	etag:%22fd3d3c66183d593bf5b4344ad9ba6cf4%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_light2.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_light2.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:28:06	22093/22093	---M--	200	added ('OK')	image/png	etag:%22d26600b2074432b60ecfc11fe0388ab9%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_light7.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_light7.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:28:07	12801/12801	---M--	200	added ('OK')	image/png	etag:%224bfb0b233eff2e8fcdf8a32c483c3a3a%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_light6.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_light6.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:28:07	2385/2385	---M--	200	added ('OK')	image/png	etag:%221654b1c166d02db12847f2e265bd1140%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_beachLight1.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_beachLight1.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:28:07	6738/6738	---M--	200	added ('OK')	image/png	etag:%2230f7a5da3086aa8356b54f89ecda1052%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_beachLight2.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_beachLight2.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:28:08	10312/10312	---M--	200	added ('OK')	image/png	etag:%22328a2d780d72cbd0705daab581fc5c48%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_beachLight3.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_beachLight3.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:28:08	7088/7088	---M--	200	added ('OK')	image/png	etag:%226b3dc4c30e15855c67a6652b8dc4e372%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_beachLight4.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_beachLight4.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:28:08	2005/2005	---M--	200	added ('OK')	image/png	etag:%22d99945c7a1e5c5841a241e8de4918170%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_beachLight5.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_beachLight5.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:28:08	10319/10319	---M--	200	added ('OK')	image/png	etag:%22c8a41bf09523ca764e5068b44452c63b%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_beachLight6.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_beachLight6.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:28:09	10294/10294	---M--	200	added ('OK')	image/png	etag:%2220ad9310b51db1823277516566b7582e%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_beachLight7.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_beachLight7.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:28:09	400082/400082	---M--	200	added ('OK')	image/png	etag:%22b7d5c776f7948b4ff162b780c6452688%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_ship.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_ship.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:28:09	10830/10830	---M--	200	added ('OK')	image/png	etag:%22fb681ccdaf2866b3b5ab4421b4d014b9%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_moon.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_moon.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:28:10	20346/20346	---M--	200	added ('OK')	image/png	etag:%22339740ee8db7c6fbe1ff23ea619651dd%22	https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_moon_under.png	F:/ragnarok-origin.com/ragnarok-origin.com/d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/images/ver5/img_moon_under.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
16:28:10	82084/82084	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Aug%202022%2009:28:13%20GMT	https://raw.githubusercontent.com/SochavaAG/example-mycode/master/pens/sparks/images/lightning-1.png	F:/ragnarok-origin.com/ragnarok-origin.com/raw.githubusercontent.com/SochavaAG/example-mycode/master/pens/sparks/images/lightning-1.png	(from https://d38r36tibovzs2.cloudfront.net/games/roona/20220524ZFCK/web/css/comodo.css)
